Year,Month,DayofMonth,DayOfWeek,CRSDepTime,CRSArrTime,UniqueCarrier,FlightNum,ArrDelay,DepDelay,Origin,Dest,Distance,depdelayC
2003,1,19,7,1400,1415,FL,651,-6,-10,ATL,GPT,352,0
2003,1,25,6,640,750,FL,445,-1,-5,ROC,BWI,277,0
2003,1,29,3,615,835,FL,520,14,12,MEM,ATL,332,0
2003,1,5,7,1120,1334,HP,105,-17,-3,LAS,PHX,256,0
2003,1,7,2,2004,2023,HP,663,-5,1,PHX,SNA,338,0
2003,1,11,6,900,1032,HP,541,10,16,DFW,PHX,868,1
2003,1,12,7,2315,635,HP,859,-3,10,LAS,IAD,2066,0
2003,1,12,7,800,902,HP,130,3,-5,SNA,LAS,226,0
2003,1,14,2,1904,2318,HP,9,-6,-2,PHX,ORD,1440,0
2003,1,24,5,1850,2138,HP,773,-14,2,ORD,PHX,1440,0
2003,1,25,6,1712,1,HP,748,384,370,LAS,CMH,1772,1
2003,1,25,6,1017,1620,HP,851,12,-3,PHX,IAD,1956,0
2003,1,27,1,958,1041,HP,433,14,3,PHX,TUS,110,0
2003,1,30,4,2011,2222,HP,673,1,-1,PHX,BOI,735,0
2003,1,18,6,1515,1622,MQ,3306,-14,-6,FAT,LAX,209,0
2003,1,14,2,1700,1855,MQ,3468,-4,-12,BTR,DFW,383,0
2003,1,19,7,850,956,MQ,3474,5,4,LAW,DFW,140,0
2003,1,31,5,730,852,MQ,3486,8,-8,SHV,DFW,190,0
2003,1,25,6,1757,1952,MQ,3514,-43,-18,SGF,DFW,364,0
2003,1,18,6,1449,1536,MQ,3521,0,-4,DFW,TYR,103,0
2003,1,9,4,1047,1233,MQ,3523,-21,-17,DFW,SGF,364,0
2003,1,4,6,1740,1838,MQ,3572,-11,-7,LAW,DFW,140,0
2003,1,26,7,1213,1308,MQ,3611,4,-3,DFW,ILE,130,0
2003,1,13,1,1443,1629,MQ,3633,12,0,DFW,SGF,364,0
2003,1,14,2,1718,1859,MQ,3682,43,31,AMA,DFW,313,1
2003,1,2,4,1951,2058,MQ,3700,-7,-4,XNA,DFW,281,0
2003,1,17,5,721,826,MQ,3701,47,25,DFW,XNA,281,1
2003,1,18,6,1329,1455,MQ,3718,-8,0,TYS,DFW,772,0
2003,1,5,7,1307,1452,MQ,3758,-24,-5,GSP,DFW,862,0
2003,1,23,4,635,805,MQ,3778,14,0,TYS,DFW,772,0
2003,1,23,4,1102,1320,MQ,3831,-3,-1,DFW,MKE,853,0
2003,1,24,5,819,1140,MQ,3845,-6,-3,DFW,GRR,931,0
2003,1,24,5,1656,1900,MQ,3848,0,-2,GSO,DFW,999,0
2003,1,3,5,1737,1857,MQ,3938,-7,0,LIT,DFW,304,0
2003,1,31,5,943,1107,MQ,3953,9,2,DFW,AMA,313,0
2003,1,23,4,1901,2030,MQ,4063,32,39,ORD,BNA,409,1
2003,1,19,7,849,1029,MQ,4143,-13,-5,ORD,MEM,491,0
2003,1,5,7,958,1104,MQ,4227,18,6,DSM,ORD,299,0
2003,1,20,1,1352,1622,MQ,4261,-2,-10,ORD,PIT,412,0
2003,1,22,3,639,755,MQ,4304,-8,-5,EVV,ORD,273,0
2003,1,17,5,1410,1608,MQ,4339,5,-1,ORD,TOL,214,0
2003,1,3,5,630,810,MQ,4403,87,59,LGA,CLE,418,1
2003,1,21,2,1030,1210,MQ,4411,-1,-9,LGA,CMH,478,0
2003,1,6,1,1310,1455,MQ,4412,-1,3,CMH,LGA,478,0
2003,1,8,3,1330,1544,AA,66,-4,-2,DFW,ORD,802,0
2003,1,7,2,1930,2123,AA,274,0,-2,MIA,IAH,964,0
2003,1,28,2,1251,1450,AA,376,8,-6,DSM,DFW,624,0
2003,1,8,3,1309,1412,AA,383,-14,-4,DFW,AUS,190,0
2003,1,2,4,912,1111,AA,415,-13,6,JFK,STL,892,0
2003,1,28,2,912,1131,AA,437,-10,-2,ORD,ELP,1236,0
2003,1,29,3,1935,2312,AA,513,-18,-5,MIA,SJU,1045,0
2003,1,7,2,1936,2324,AA,530,27,-6,DFW,RIC,1158,0
2003,1,2,4,1532,1904,AA,569,41,23,ORD,MCO,1005,1
2003,1,21,2,749,957,AA,707,-9,-2,RDU,MIA,700,0
2003,1,7,2,1033,1159,AA,715,-27,3,DFW,SNA,1205,0
2003,1,13,1,1045,1328,AA,781,-24,-7,ORD,SFO,1846,0
2003,1,17,5,1729,2254,AA,794,7,-6,LAS,ORD,1515,0
2003,1,25,6,638,952,AA,927,-18,-10,IAH,MIA,964,0
2003,1,29,3,620,807,AA,1001,33,-10,CMH,DFW,927,0
2003,1,5,7,855,1031,AA,1007,-25,-8,ATL,DFW,732,0
2003,1,22,3,1757,1927,AA,1057,-3,-5,DFW,RNO,1345,0
2003,1,18,6,1815,1945,AA,1107,-19,0,ORD,STL,258,0
2003,1,17,5,2017,2134,AA,1109,16,30,ORD,STL,258,1
2003,1,17,5,756,937,AA,1123,-2,-2,DFW,PHX,868,0
2003,1,8,3,1544,1955,AA,1369,-22,-1,ORD,MIA,1197,0
2003,1,13,1,1523,1632,AA,1421,-19,-3,DFW,IAH,224,0
2003,1,23,4,1151,1438,AA,1524,-12,-6,ORD,BWI,622,0
2003,1,19,7,715,956,AA,1564,-17,-8,ELP,DFW,551,0
2003,1,20,1,1315,1505,AA,1600,-18,-6,SJU,MIA,1045,0
2003,1,23,4,1210,1334,AA,1659,-11,-2,DFW,TUS,813,0
2003,1,20,1,1146,1604,AA,1680,-19,-2,TUS,ORD,1437,0
2003,1,8,3,2105,2155,AA,1685,-25,-15,HOU,AUS,148,0
2003,1,26,7,1448,1645,AA,1749,-13,-6,CLT,DFW,936,0
2003,1,14,2,1132,1509,AA,1774,-12,-6,DFW,DTW,987,0
2003,1,19,7,2010,2118,AA,1801,-25,-5,DFW,ONT,1189,0
2003,1,20,1,748,1310,AA,1810,-2,-4,SJC,AUS,1476,0
2003,1,19,7,1738,2103,AA,1860,-14,-2,DFW,RSW,1017,0
2003,1,5,7,1730,1956,AA,1895,6,-6,RIC,DFW,1158,0
2003,1,5,7,805,943,AA,1932,-3,-2,SJU,MIA,1045,0
2003,1,1,3,1005,1550,AA,1964,-7,1,SFO,STL,1736,0
2003,1,7,2,600,707,AA,2007,-14,-6,BWI,ORD,622,0
2003,1,2,4,930,1158,AA,2313,-19,-4,ORD,DFW,802,0
2003,1,13,1,935,1118,AA,2811,-14,-5,RSW,STL,979,0
2003,1,29,3,758,947,AA,2842,0,-6,MSY,STL,604,0
2003,1,30,4,54,620,AA,2868,-8,-8,LAX,STL,1593,0
2003,1,21,2,1336,1425,AA,2891,-11,-8,CLE,STL,487,0
2003,1,12,7,914,1204,AA,2947,-6,-8,LGA,MCO,950,0
2003,1,19,7,1211,1326,AA,2963,-8,-2,STL,LIT,296,0
2003,1,3,5,1222,1414,AA,2991,-15,-4,STL,MSY,604,0
2003,1,18,6,1830,2034,AA,3043,-18,-5,STL,SAN,1558,0
2003,1,29,3,1705,1916,AA,3074,-11,-4,STL,IND,229,0
2003,1,9,4,620,1002,AA,3084,5,-6,STL,MIA,1068,0
2003,1,7,2,1039,1127,AA,3097,-25,-5,DTW,STL,440,0
2003,1,23,4,1001,1546,AA,3122,-14,-3,SEA,STL,1710,0
2003,1,17,5,1955,2235,AA,3134,-5,-7,STL,DTW,440,0
2003,1,1,3,1357,1730,AA,3136,3,-5,STL,EWR,872,0
2003,1,16,4,801,931,AA,3194,-18,-8,OKC,STL,462,0
2003,1,14,2,1649,1744,AS,33,155,156,ADQ,ANC,252,1
2003,1,27,1,1228,1314,AS,61,-22,-17,YAK,CDV,213,0
2003,1,27,1,1351,1546,AS,91,0,8,SMF,SEA,605,0
2003,1,13,1,1325,1424,AS,97,-7,-10,ANC,FAI,261,0
2003,1,21,2,1707,1737,AS,122,-14,-11,AKN,DLG,71,0
2003,1,11,6,1814,2158,AS,131,3,2,ORD,ANC,2846,0
2003,1,8,3,700,810,AS,190,7,10,FAI,ANC,261,0
2003,1,15,3,1033,1157,AS,196,-12,-11,SFO,PSP,421,0
2003,1,31,5,1630,1851,AS,352,11,8,PDX,SNA,859,0
2003,1,15,3,1956,2159,AS,400,-13,-10,PDX,BUR,817,0
2003,1,13,1,1900,2008,AS,470,10,2,GEG,SEA,224,0
2003,1,22,3,1900,2008,AS,470,64,48,GEG,SEA,224,1
2003,1,6,1,1138,1414,AS,492,5,18,SEA,SNA,978,1
2003,1,9,4,740,1024,AS,496,-4,-4,SEA,SNA,978,0
2003,1,20,1,1014,1243,AS,581,28,47,PSP,PDX,873,1
2003,1,22,3,1332,1554,AS,630,-8,-9,SEA,LAS,866,0
2003,1,6,1,640,1027,AS,724,-10,0,SEA,PHX,1107,0
2003,1,8,3,1125,1230,B6,51,18,24,BTV,JFK,267,1
2003,1,8,3,1210,2030,B6,96,-26,-1,OAK,JFK,2576,0
2003,1,8,3,2055,2325,B6,382,-10,-11,PBI,JFK,1028,0
2003,1,17,5,1705,1940,B6,62,26,-1,RSW,JFK,1074,0
2003,1,18,6,1850,2145,B6,43,11,12,JFK,MCO,944,0
2003,1,20,1,1659,1804,CO,721,9,12,ATL,IAH,689,0
2003,1,24,5,1700,1820,CO,863,-14,-4,BOS,EWR,200,0
2003,1,17,5,1700,1823,CO,1421,-8,17,CLE,DEN,1201,1
2003,1,4,6,1220,1452,CO,1205,11,10,CLE,TPA,927,0
2003,1,15,3,1630,1806,CO,225,28,8,EWR,CLE,404,0
2003,1,11,6,1855,2145,CO,1692,-24,-1,EWR,MCO,938,0
2003,1,17,5,2020,2125,CO,1089,-3,-6,EWR,MHT,209,0
2003,1,27,1,1650,1912,CO,116,-22,-2,EWR,MSY,1167,0
2003,1,12,7,850,1224,CO,1435,-9,-3,EWR,PHX,2133,0
2003,1,5,7,1942,2129,CO,1779,-9,-1,FLL,IAH,965,0
2003,1,31,5,1045,1414,CO,692,-6,-3,IAH,CMH,986,0
2003,1,24,5,1850,2236,CO,658,-16,-3,IAH,DCA,1208,0
2003,1,10,5,1855,2303,CO,310,-3,-1,IAH,EWR,1400,0
2003,1,30,4,1325,1648,CO,1548,-4,0,IAH,FLL,965,0
2003,1,8,3,1035,1205,CO,733,-35,-9,IAH,GUC,886,0
2003,1,29,3,1325,1624,CO,1868,0,-4,IAH,JAX,817,0
2003,1,16,4,1539,1718,CO,1522,-9,-1,IAH,LAX,1379,0
2003,1,15,3,1730,2012,CO,1587,17,1,IAH,SEA,1874,0
2003,1,1,3,2037,2202,CO,1001,-11,-5,IAH,TUL,429,0
2003,1,14,2,1510,1633,CO,1869,-5,-1,JAX,IAH,817,0
2003,1,3,5,1245,1745,CO,1123,30,22,LAS,IAH,1222,1
2003,1,30,4,1215,2021,CO,90,-4,-9,LAX,EWR,2454,0
2003,1,20,1,1435,1945,CO,1098,-12,-8,LAX,IAH,1379,0
2003,1,14,2,1349,1500,CO,718,0,-5,MFE,IAH,316,0
2003,1,2,4,1815,1927,CO,122,-3,-1,MSY,IAH,305,0
2003,1,19,7,1640,2306,CO,1834,3,-2,PHX,EWR,2133,0
2003,1,26,7,925,1100,CO,563,2,-1,RSW,IAH,861,0
2003,1,18,6,1545,1923,CO,1512,-21,-7,SJU,CLE,1839,0
2003,1,3,5,1255,1800,CO,658,13,3,SNA,IAH,1347,0
2003,1,23,4,1636,1810,CO,250,15,1,TUL,IAH,429,0
2003,1,13,1,825,946,DH,7076,-21,-4,IAD,PVD,372,0
2003,1,15,3,930,1110,DH,7403,42,40,BNA,ORD,409,1
2003,1,15,3,1545,1720,DH,7406,0,0,ORD,BNA,409,0
2003,1,15,3,910,1200,DH,7580,-12,0,ORD,AVP,631,0
2003,1,16,4,1640,1807,DH,6172,-6,0,GSP,CVG,317,0
2003,1,17,5,2000,2117,DH,7775,3,13,ORD,STL,258,0
2003,1,17,5,1457,1644,DH,7857,-18,-4,DTW,IAD,383,0
2003,1,19,7,1430,1540,DH,6160,-5,-1,BOS,EWR,200,0
2003,1,20,1,1244,1405,DH,7435,139,131,ORF,ORD,717,1
2003,1,20,1,850,1208,DH,7482,-16,3,ORD,CHS,760,0
2003,1,21,2,1815,2114,DH,7474,29,52,ORD,CAE,666,1
2003,1,22,3,1250,1358,DH,7878,-12,-6,IAD,PIT,183,0
2003,1,24,5,2000,2122,DH,7009,1,-7,LGA,IAD,229,0
2003,1,24,5,1405,1548,DH,7378,-16,-9,SAV,IAD,515,0
2003,1,24,5,1515,1731,DH,7532,33,31,ORD,LEX,323,1
2003,1,25,6,1200,1300,DH,6128,-13,-4,BOS,BGR,201,0
2003,1,25,6,1425,1743,DH,7626,19,16,ORD,PWM,900,1
2003,1,27,1,1705,1835,DH,7373,3,15,IAD,GSP,383,0
2003,1,27,1,2120,2200,DH,7983,1,0,IAD,CHO,77,0
2003,1,30,4,955,1039,DH,7459,6,-6,TYS,ORD,475,0
2003,1,16,4,2020,2152,DL,157,-12,3,ATL,MCO,403,0
2003,1,27,1,1725,1958,DL,164,4,6,ATL,BOS,946,0
2003,1,3,5,930,1102,DL,185,-16,4,ATL,DFW,732,0
2003,1,12,7,1915,2146,DL,197,16,18,ATL,SEA,2182,1
2003,1,14,2,1855,2159,DL,199,5,-5,SLC,ANC,2125,0
2003,2,8,6,800,1531,UA,946,-24,-8,LAX,IAD,2288,0
2003,2,8,6,635,1240,UA,1060,1,11,SJC,ORD,1829,0
2003,2,11,2,635,1240,UA,1060,-2,-8,SJC,ORD,1829,0
2003,2,24,1,1705,1845,UA,1065,-2,0,DEN,SFO,967,0
2003,2,19,3,1820,2050,UA,1066,-12,-7,DEN,TUL,541,0
2003,2,28,5,620,1225,UA,1224,-7,-1,OAK,ORD,1835,0
2003,2,13,4,1242,1815,UA,1246,17,28,LAS,ORD,1515,1
2003,2,6,4,2025,2213,UA,1247,-13,-3,DEN,SEA,1024,0
2003,2,10,1,635,921,UA,1254,-2,-2,LAS,DEN,629,0
2003,2,10,1,1555,1629,UA,1255,-5,-10,OMA,DEN,472,0
2003,2,13,4,1343,1457,UA,1268,-18,-2,DSM,ORD,299,0
2003,2,14,5,610,726,UA,1401,-8,-2,SFO,LAX,337,0
2003,2,6,4,1710,1937,UA,1455,37,-2,IAD,DFW,1172,0
2003,2,6,4,1610,1922,UA,1462,-17,-1,ORD,PVD,849,0
2003,2,3,1,1500,1803,UA,1482,129,145,ORD,PHL,678,1
2003,2,17,1,1550,1949,UA,1486,-23,-5,SLC,ORD,1249,0
2003,2,24,1,1000,1230,UA,1509,32,0,ORD,DFW,802,0
2003,2,3,1,1100,1218,UA,1538,16,20,MSP,ORD,334,1
2003,2,4,2,927,1040,UA,1563,4,-2,CMH,DEN,1155,0
2003,2,18,2,815,1129,UA,1590,-18,2,SNA,DEN,846,0
2003,2,8,6,1540,2032,UA,1624,-13,-3,DEN,ATL,1199,0
2003,2,7,5,1215,1408,US,790,-18,-5,CLT,ALB,646,0
2003,2,11,2,900,1003,US,2620,-6,-4,LGA,BOS,185,0
2003,2,27,4,1615,1735,US,188,17,16,CLT,BWI,361,1
2003,2,1,6,1610,1715,US,539,-10,-4,PIT,BWI,210,0
2003,2,20,4,1515,1640,US,338,14,8,IND,CLT,428,0
2003,2,23,7,625,944,US,582,-14,-8,DFW,CLT,936,0
2003,2,2,7,1700,1908,US,636,-3,-5,BNA,CLT,329,0
2003,2,7,5,1810,1927,US,735,7,-2,IAD,CLT,321,0
2003,2,4,2,920,1125,US,839,-12,-5,LGA,CLT,544,0
2003,2,24,1,1955,2044,US,947,-4,0,RDU,CLT,130,0
2003,2,9,7,1415,1635,US,953,8,-9,BOS,CLT,728,0
2003,2,8,6,1530,1653,US,980,-9,-6,BWI,CLT,361,0
2003,2,9,7,1845,2109,US,1091,-1,-6,BOS,CLT,728,0
2003,2,21,5,610,722,US,1140,-2,-2,ORF,CLT,290,0
2003,2,9,7,1740,2041,US,1222,-18,-8,MCI,CLT,809,0
2003,2,24,1,1300,1455,US,1433,23,23,LGA,CLT,544,1
2003,2,28,5,1100,1203,US,2671,-11,-4,LGA,DCA,214,0
2003,2,18,2,1025,1219,US,881,-11,3,CLT,FLL,631,0
2003,2,2,7,1200,1259,US,2670,-8,-2,DCA,LGA,214,0
2003,2,1,6,1615,1746,US,309,0,6,CLT,MCO,468,0
2003,2,8,6,1600,1747,US,409,-9,-4,CLT,PBI,590,0
2003,2,3,1,935,1208,US,1807,-3,2,PIT,PBI,952,0
2003,2,20,4,2215,611,US,46,-22,-9,LAX,PHL,2401,0
2003,2,14,5,1600,1900,US,460,-8,-7,ORD,PHL,678,0
2003,2,26,3,620,854,US,548,4,-4,PBI,PHL,951,0
2003,2,2,7,840,1022,US,565,-14,-3,CLT,PHL,448,0
2003,2,7,5,920,1217,US,962,-11,-5,ORD,PHL,678,0
2003,2,5,3,1605,1905,US,1595,-4,-1,ORD,PHL,678,0
2003,2,21,5,1800,1930,US,1286,18,4,EWR,PIT,319,0
2003,2,3,1,1700,1919,US,1648,-12,-8,TPA,PIT,873,0
2003,2,10,1,1700,1912,US,1800,-7,-5,MCO,PIT,834,0
2003,2,10,1,1430,1514,US,859,14,12,CLT,PNS,488,0
2003,2,23,7,1300,1428,US,1180,38,36,PIT,PVD,467,1
2003,2,11,2,1040,1138,US,234,-19,-6,CLT,RDU,130,0
2003,2,28,5,755,918,US,867,69,17,PHL,RDU,336,1
2003,2,3,1,1735,1945,US,93,-6,-5,PIT,SAN,2106,0
2003,2,4,2,930,1144,US,141,19,-3,PIT,SNA,2115,0
2003,2,1,6,1230,1325,WN,25,14,20,DAL,HOU,239,1
2003,2,1,6,1025,1130,WN,1421,-11,0,MCI,OKC,313,0
2003,2,1,6,1510,1705,WN,1864,-5,0,OAK,SEA,671,0
2003,2,1,6,900,910,WN,600,1,0,PHX,ONT,325,0
2003,2,2,7,1700,1835,WN,2412,-5,0,AUS,PHX,872,0
2003,2,2,7,1430,1825,WN,897,-23,0,MDW,FLL,1166,0
2003,2,2,7,1705,1800,WN,63,-5,0,PBI,TPA,174,0
2003,2,2,7,940,1330,WN,2206,-21,0,PHX,STL,1262,0
2003,2,2,7,935,1040,WN,1668,-1,0,RDU,MDW,632,0
2003,2,2,7,1015,1115,WN,2580,4,0,SLC,PDX,630,0
2003,2,3,1,630,735,WN,2156,-10,0,PHX,ELP,347,0
2003,2,4,2,2020,2050,WN,2921,-4,0,ABQ,LAS,487,0
2003,2,4,2,1955,2050,WN,1978,-7,0,ABQ,SAN,628,0
2003,2,4,2,1000,1120,WN,1826,14,9,MHT,BWI,377,0
2003,2,4,2,1630,1745,WN,337,-5,0,SMF,LAS,397,0
2003,2,5,3,925,1025,WN,1052,19,20,LAX,LAS,236,1
2003,2,5,3,615,740,WN,1542,-9,0,OAK,LAS,407,0
2003,2,5,3,1735,1740,WN,2894,17,23,PHX,LAS,256,1
2003,2,6,4,1850,2010,WN,926,-2,0,SNA,OAK,371,0
2003,2,7,5,1535,1715,WN,313,27,0,BWI,JAN,888,0
2003,2,7,5,1120,1440,WN,2006,10,15,BWI,PHX,1999,0
2003,2,9,7,1945,2035,WN,2630,7,0,SAT,LAS,1069,0
2003,2,10,1,1755,1905,WN,1067,25,10,BDL,BWI,283,0
2003,2,10,1,1035,1040,WN,1023,3,5,DTW,MDW,229,0
2003,2,10,1,1230,1325,WN,26,-3,0,HOU,DAL,239,0
2003,2,11,2,1010,1130,WN,2354,-3,0,BNA,MDW,395,0
2003,2,11,2,1110,1230,WN,2913,-2,0,MHT,BWI,377,0
2003,2,11,2,935,1100,WN,794,5,0,SMF,SAN,480,0
2003,2,12,3,1200,1255,WN,24,0,0,HOU,DAL,239,0
2003,2,13,4,1600,1650,WN,158,-2,0,AUS,HOU,148,0
2003,2,13,4,2000,2055,WN,67,121,120,DAL,SAT,248,1
2003,2,13,4,1345,1505,WN,659,3,0,OAK,SNA,371,0
2003,2,14,5,1140,1245,WN,203,5,5,BWI,BDL,283,0
2003,2,14,5,1610,1645,WN,954,10,16,CLE,BNA,448,1
2003,2,14,5,2040,2135,WN,1037,40,35,MSY,BHM,321,1
2003,2,15,6,810,1030,WN,1642,-12,0,HOU,MDW,937,0
2003,2,15,6,1255,1740,WN,260,0,0,LAX,AUS,1242,0
2003,2,15,6,1040,1150,WN,2660,0,0,RNO,LAS,345,0
2003,2,16,7,1625,1810,WN,1786,-14,0,SJC,PDX,569,0
2003,2,17,1,1435,1530,WN,610,3,0,BUR,LAS,223,0
2003,2,17,1,2025,2140,WN,2264,-2,0,ELP,PHX,347,0
2003,2,17,1,1925,2030,WN,1613,0,5,LAS,SAN,258,0
2003,2,18,2,630,725,WN,559,-5,0,ABQ,ELP,223,0
2003,2,18,2,955,1110,WN,2440,-3,0,STL,OMA,342,0
2003,2,19,3,1730,2245,WN,591,-12,0,ABQ,MCO,1552,0
2003,2,19,3,800,1020,WN,1849,6,0,LAS,ABQ,487,0
2003,2,19,3,1145,1320,WN,543,-12,0,LAS,SMF,397,0
2003,2,19,3,1110,1210,WN,134,-2,0,SJC,BUR,296,0
2003,2,20,4,750,905,WN,2541,-16,0,IND,LAS,1591,0
2003,2,20,4,730,950,WN,2869,-10,0,RDU,AUS,1162,0
2003,2,20,4,1415,1625,WN,1634,0,0,SJC,SEA,697,0
2003,2,20,4,1235,1405,WN,1119,-20,0,TPA,STL,869,0
2003,2,21,5,1900,2005,WN,2218,-5,0,ABQ,LAX,677,0
2003,2,21,5,900,1050,WN,214,-3,0,JAN,MDW,666,0
2003,2,22,6,1745,1900,WN,345,25,35,HOU,ABQ,759,1
2003,2,22,6,810,900,WN,556,5,0,PBI,TPA,174,0
2003,2,23,7,1900,2345,WN,1950,-20,0,LAS,HOU,1235,0
2003,2,23,7,2040,2255,WN,2611,42,20,STL,CMH,410,1
2003,2,24,1,1115,1255,WN,403,-4,0,MCI,LAX,1363,0
2003,2,24,1,1605,1705,WN,629,10,17,PHX,OAK,646,1
2003,2,25,2,1650,1800,WN,268,-10,0,BHM,MSY,321,0
2003,2,25,2,1900,1955,WN,54,40,35,HOU,DAL,239,1
2003,2,26,3,1915,2200,WN,1357,-5,0,MDW,RDU,632,0
2003,2,26,3,1910,2055,WN,1947,-4,0,PHX,PDX,1009,0
2003,2,27,4,1220,1830,WN,146,10,25,PHX,BWI,1999,1
2003,2,27,4,1020,1105,WN,2461,-2,0,SAT,HOU,192,0
2003,2,27,4,920,1005,WN,604,0,0,TPA,MSY,487,0
2003,2,24,1,1910,2045,MQ,4623,24,23,RDU,BDL,532,1
2003,2,4,2,1900,2020,MQ,4730,25,7,BOS,LGA,185,0
2003,2,14,5,1800,1915,MQ,4737,23,18,LGA,BOS,185,1
2003,2,8,6,1740,1835,MQ,4885,0,-6,JFK,PVD,144,0
2003,2,11,2,1505,1839,NW,194,-9,-3,MSP,PHL,980,0
2003,2,12,3,1723,1812,NW,233,-10,-3,DTW,MBS,98,0
2003,2,4,2,1630,1813,NW,235,19,33,DCA,DTW,405,1
2003,2,24,1,1223,1518,NW,242,95,69,DTW,FLL,1127,1
2003,2,22,6,45,611,NW,300,2,-5,LAX,MSP,1536,0
2003,2,4,2,2121,2210,NW,373,53,67,DTW,MBS,98,1
2003,2,26,3,1955,2207,NW,389,17,27,BOS,DTW,632,1
2003,2,10,1,1420,1619,NW,450,-8,-4,MSP,MEM,700,0
2003,2,13,4,830,1202,NW,574,-16,-5,ABQ,MSP,981,0
2003,2,2,7,2102,2209,NW,615,40,28,MSP,GEG,1175,1
2003,2,23,7,1429,1628,NW,627,131,127,LGA,MEM,963,1
2003,2,15,6,904,1227,NW,630,-5,-7,MEM,LGA,963,0
2003,2,3,1,1708,2041,NW,682,20,0,MSP,PHL,980,0
2003,2,3,1,1250,1332,NW,708,21,11,FCA,GTF,146,0
2003,2,24,1,650,816,NW,783,19,-3,MKE,MSP,297,0
2003,2,27,4,605,743,NW,800,-16,-6,AUS,MEM,559,0
2003,2,14,5,1845,2113,NW,842,2,3,MSP,MBS,463,0
2003,2,23,7,700,756,NW,865,-19,-4,LIT,MEM,129,0
2003,2,18,2,1450,1610,NW,870,-9,-3,MSY,MEM,349,0
2003,2,21,5,2054,2230,NW,897,-11,-6,DTW,MHT,609,0
2003,2,17,1,1750,58,NW,930,-19,-5,HNL,LAX,2556,0
2003,2,25,2,1250,1540,NW,956,-4,-6,MEM,MCO,683,0
2003,2,17,1,905,954,NW,963,-10,-5,MEM,LIT,129,0
2003,2,3,1,1235,1418,NW,966,65,0,MEM,ORD,491,0
2003,2,2,7,840,1007,NW,1047,13,-10,PIT,MSP,726,0
2003,2,14,5,2105,2336,NW,1094,-8,-5,MEM,CMH,518,0
2003,2,16,7,1845,1958,NW,1108,70,71,IND,DTW,231,1
2003,2,17,1,1725,2209,NW,1222,-2,-7,DEN,DTW,1123,0
2003,2,22,6,805,1146,NW,1276,-3,-9,BOI,MSP,1142,0
2003,2,4,2,1843,2109,NW,1278,21,25,MSP,GRR,408,1
2003,2,18,2,1110,1236,NW,1285,1,-3,MDW,MSP,349,0
2003,2,14,5,640,740,NW,1467,-6,0,CID,MSP,221,0
2003,2,23,7,1215,1319,NW,1501,4,-1,DTW,MCI,629,0
2003,2,5,3,650,932,NW,1522,-23,-7,BNA,DTW,457,0
2003,2,28,5,1013,1140,NW,1525,-7,-2,MSP,MCI,393,0
2003,2,28,5,1103,1210,NW,1565,-1,-7,RDU,MEM,634,0
2003,2,4,2,1705,1837,NW,1627,-16,-1,MSP,JAC,872,0
2003,2,28,5,720,941,NW,1696,11,0,MSN,DTW,312,0
2003,2,22,6,640,740,NW,1735,-25,-9,CLE,DTW,95,0
2003,2,9,7,955,1247,NW,1786,-8,-2,MCI,DTW,629,0
2003,2,22,6,1655,1955,NW,1809,-35,-5,MSP,IAH,1034,0
2003,2,16,7,1844,2155,NW,1842,-26,-9,MSP,ROC,783,0
2003,2,1,6,2203,2323,NW,1845,14,-3,MSP,BIS,386,0
2003,2,1,6,845,929,OO,3759,0,0,SLC,GEG,546,0
2003,2,2,7,1755,2000,OO,3797,0,0,PNS,DFW,604,0
2003,2,2,7,1820,1843,OO,3828,0,0,SLC,RNO,422,0
2003,2,2,7,1415,1458,OO,6141,5,5,PSP,LAX,110,0
2003,2,2,7,1655,1905,OO,6568,0,4,RDM,SFO,462,0
2003,2,3,1,1226,1328,OO,6681,0,0,SEA,GEG,224,0
2003,2,3,1,840,1107,OO,6911,0,0,LAX,TUS,451,0
2003,2,3,1,1325,1441,OO,6948,0,0,SJC,LAX,308,0
2003,2,5,3,1740,1849,OO,6092,0,0,FAT,LAX,209,0
2003,2,6,4,1740,1849,OO,6092,0,0,FAT,LAX,209,0
2003,2,11,2,1756,1905,OO,6474,1,0,BFL,SFO,238,0
2003,2,12,3,1900,1950,OO,6608,0,0,PDX,SEA,129,0
2003,2,13,4,1510,1609,OO,3600,4,0,SLC,PIH,150,0
2003,2,13,4,1440,1445,OO,3646,46,43,SLC,EKO,200,1
2003,2,13,4,740,841,OO,6703,43,40,SFO,SBA,262,1
2003,2,14,5,2005,2102,OO,3613,0,0,TWF,SLC,175,0
2003,2,14,5,915,1016,OO,6335,53,55,DEN,MTJ,197,1
2003,2,15,6,1820,1926,OO,3656,0,0,JAC,SLC,205,0
2003,2,19,3,840,1202,OO,3914,6,4,SLC,MCI,919,0
2003,2,20,4,1105,1214,OO,3671,0,0,SLC,SUN,223,0
2003,2,20,4,1945,2104,OO,6954,0,0,SJC,LAX,308,0
2003,2,21,5,740,836,OO,6222,0,0,LAX,SBP,155,0
2003,2,23,7,1550,1730,OO,6808,0,0,BZN,DEN,525,0
2003,2,24,1,715,845,OO,3825,0,0,TYS,DFW,772,0
2003,2,24,1,612,1150,OO,6882,3,8,FAT,RAP,1009,0
2003,2,28,5,1031,1150,OO,6461,0,0,ACV,SFO,250,0
